t,sin,cos,tan
4.434,0.402906436,-0.915241173,-0.440218871
4.435,0.397147891,-0.917754626,-0.432738642
4.436,0.391373667,-0.920231847,-0.425298981
4.437,0.385583992,-0.92267274,-0.417898975
4.438,0.379779096,-0.925077207,-0.410537729
4.439,0.373959206,-0.927445153,-0.403214362
4.44,0.368124553,-0.929776486,-0.395928009
4.441,0.362275367,-0.932071112,-0.388677819
4.442,0.356411879,-0.934328942,-0.381462954
4.443,0.35053432,-0.936549887,-0.374282593
4.444,0.344642923,-0.938733858,-0.367135925
4.445,0.33873792,-0.940880769,-0.360022153
4.446,0.332819545,-0.942990536,-0.352940493
4.447,0.32688803,-0.945063075,-0.345890172
4.448,0.32094361,-0.947098305,-0.33887043
4.449,0.31498652,-0.949096145,-0.331880517
4.45,0.309016994,-0.951056516,-0.324919696
4.451,0.30303527,-0.952979342,-0.317987239
4.452,0.297041582,-0.954864545,-0.311082429
4.453,0.291036167,-0.956712052,-0.304204558
4.454,0.285019262,-0.958521789,-0.29735293
4.455,0.278991106,-0.960293686,-0.290526857
4.456,0.272951936,-0.962027672,-0.283725659
4.457,0.266901989,-0.963723678,-0.276948668
4.458,0.260841506,-0.965381639,-0.270195222
4.459,0.254770726,-0.967001488,-0.263464668
4.46,0.248689887,-0.968583161,-0.25675636
4.461,0.242599231,-0.970126596,-0.250069663
4.462,0.236498997,-0.971631733,-0.243403945
4.463,0.230389427,-0.973098511,-0.236758585
4.464,0.224270761,-0.974526873,-0.230132967
4.465,0.218143241,-0.975916762,-0.223526483
4.466,0.21200711,-0.977268124,-0.21693853
4.467,0.205862609,-0.978580904,-0.210368512
4.468,0.199709981,-0.979855052,-0.20381584
4.469,0.193549468,-0.981090517,-0.197279929
4.47,0.187381315,-0.982287251,-0.190760202
4.471,0.181205764,-0.983445205,-0.184256085
4.472,0.175023059,-0.984564335,-0.177767011
4.473,0.168833445,-0.985644595,-0.171292417
4.474,0.162637165,-0.986685944,-0.164831744
4.475,0.156434465,-0.987688341,-0.15838444
4.476,0.150225589,-0.988651745,-0.151949956
4.477,0.144010783,-0.989576119,-0.145527747
4.478,0.137790291,-0.990461426,-0.139117271
4.479,0.131564359,-0.991307631,-0.132717993
4.48,0.125333234,-0.992114701,-0.126329378
4.481,0.11909716,-0.992882605,-0.119950898
4.482,0.112856385,-0.993611311,-0.113582025
4.483,0.106611154,-0.99430079,-0.107222236
4.484,0.100361715,-0.994951017,-0.100871011
4.485,0.094108313,-0.995561965,-0.094527831
4.486,0.087851197,-0.996133609,-0.088192182
4.487,0.081590612,-0.996665928,-0.081863551
4.488,0.075326806,-0.9971589,-0.075541426
4.489,0.069060026,-0.997612506,-0.069225301
4.49,0.06279052,-0.998026728,-0.062914667
4.491,0.056518534,-0.99840155,-0.056609021
4.492,0.050244318,-0.998736957,-0.050307859
4.493,0.043968118,-0.999032935,-0.04401068
4.494,0.037690183,-0.999289473,-0.037716982
4.495,0.031410759,-0.99950656,-0.031426266
4.496,0.025130095,-0.999684189,-0.025138034
4.497,0.01884844,-0.999822352,-0.018851789
4.498,0.01256604,-0.999921044,-0.012567032
4.499,0.006283144,-0.999980261,-0.006283268
4.5,1.10E-15,-1,-1.10E-15
4.501,-0.006283144,-0.999980261,0.006283268
4.502,-0.01256604,-0.999921044,0.012567032
4.503,-0.01884844,-0.999822352,0.018851789
4.504,-0.025130095,-0.999684189,0.025138034
4.505,-0.031410759,-0.99950656,0.031426266
4.506,-0.037690183,-0.999289473,0.037716982
4.507,-0.043968118,-0.999032935,0.04401068
4.508,-0.050244318,-0.998736957,0.050307859
4.509,-0.056518534,-0.99840155,0.056609021
4.51,-0.06279052,-0.998026728,0.062914667
4.511,-0.069060026,-0.997612506,0.069225301
4.512,-0.075326806,-0.9971589,0.075541426
4.513,-0.081590612,-0.996665928,0.081863551
4.514,-0.087851197,-0.996133609,0.088192182
4.515,-0.094108313,-0.995561965,0.094527831
4.516,-0.100361715,-0.994951017,0.100871011
4.517,-0.106611154,-0.99430079,0.107222236
4.518,-0.112856385,-0.993611311,0.113582025
4.519,-0.11909716,-0.992882605,0.119950898
4.52,-0.125333234,-0.992114701,0.126329378
4.521,-0.131564359,-0.991307631,0.132717993
4.522,-0.137790291,-0.990461426,0.139117271
4.523,-0.144010783,-0.989576119,0.145527747
4.524,-0.150225589,-0.988651745,0.151949956
4.525,-0.156434465,-0.987688341,0.15838444
4.526,-0.162637165,-0.986685944,0.164831744
4.527,-0.168833445,-0.985644595,0.171292417
4.528,-0.175023059,-0.984564335,0.177767011
4.529,-0.181205764,-0.983445205,0.184256085
4.53,-0.187381315,-0.982287251,0.190760202
4.531,-0.193549468,-0.981090517,0.197279929
4.532,-0.199709981,-0.979855052,0.20381584
4.533,-0.205862609,-0.978580904,0.210368512
4.534,-0.21200711,-0.977268124,0.21693853
4.535,-0.218143241,-0.975916762,0.223526483
4.536,-0.224270761,-0.974526873,0.230132967
4.537,-0.230389427,-0.973098511,0.236758585
4.538,-0.236498997,-0.971631733,0.243403945
4.539,-0.242599231,-0.970126596,0.250069663
4.54,-0.248689887,-0.968583161,0.25675636
4.541,-0.254770726,-0.967001488,0.263464668
4.542,-0.260841506,-0.965381639,0.270195222
4.543,-0.266901989,-0.963723678,0.276948668
4.544,-0.272951936,-0.962027672,0.283725659
4.545,-0.278991106,-0.960293686,0.290526857
4.546,-0.285019262,-0.958521789,0.29735293
4.547,-0.291036167,-0.956712052,0.304204558
4.548,-0.297041582,-0.954864545,0.311082429
4.549,-0.30303527,-0.952979342,0.317987239
4.55,-0.309016994,-0.951056516,0.324919696
4.551,-0.31498652,-0.949096145,0.331880517
4.552,-0.32094361,-0.947098305,0.33887043
4.553,-0.32688803,-0.945063075,0.345890172
4.554,-0.332819545,-0.942990536,0.352940493
4.555,-0.33873792,-0.940880769,0.360022153
4.556,-0.344642923,-0.938733858,0.367135925
4.557,-0.35053432,-0.936549887,0.374282593
4.558,-0.356411879,-0.934328942,0.381462954
4.559,-0.362275367,-0.932071112,0.388677819
4.56,-0.368124553,-0.929776486,0.395928009
4.561,-0.373959206,-0.927445153,0.403214362
4.562,-0.379779096,-0.925077207,0.410537729
4.563,-0.385583992,-0.92267274,0.417898975
4.564,-0.391373667,-0.920231847,0.425298981
4.565,-0.397147891,-0.917754626,0.432738642
4.566,-0.402906436,-0.915241173,0.440218871
4.567,-0.408649075,-0.912691587,0.447740595
4.568,-0.414375581,-0.910105971,0.45530476
4.569,-0.420085728,-0.907484425,0.462912329
4.57,-0.425779292,-0.904827052,0.470564281
4.571,-0.431456046,-0.902133959,0.478261616
4.572,-0.437115767,-0.899405252,0.486005353
4.573,-0.442758231,-0.896641037,0.493796528
4.574,-0.448383216,-0.893841424,0.501636201
4.575,-0.4539905,-0.891006524,0.509525449
4.576,-0.459579861,-0.888136449,0.517465375
4.577,-0.465151078,-0.885231311,0.5254571
4.578,-0.470703932,-0.882291226,0.533501771
4.579,-0.476238204,-0.87931631,0.541600557
4.58,-0.481753674,-0.87630668,0.549754652
4.581,-0.487250126,-0.873262455,0.557965275
4.582,-0.492727342,-0.870183755,0.566233671
4.583,-0.498185105,-0.867070701,0.574561111
4.584,-0.503623202,-0.863923417,0.582948895
4.585,-0.509041416,-0.860742027,0.591398351
4.586,-0.514439534,-0.857526656,0.599910837
4.587,-0.519817343,-0.854277432,0.608487739
4.588,-0.52517463,-0.850994482,0.617130476
4.589,-0.530511184,-0.847677936,0.625840501
4.59,-0.535826795,-0.844327926,0.634619298
4.591,-0.541121252,-0.840944582,0.643468385
4.592,-0.546394347,-0.83752804,0.652389318
4.593,-0.551645871,-0.834078434,0.661383688
4.594,-0.556875616,-0.830595899,0.670453125
4.595,-0.562083378,-0.827080574,0.679599298
4.596,-0.567268949,-0.823532598,0.688823916
4.597,-0.572432126,-0.819952109,0.698128731
4.598,-0.577572703,-0.816339251,0.707515537
4.599,-0.58269048,-0.812694164,0.716986174
4.6,-0.587785252,-0.809016994,0.726542528
4.601,-0.59285682,-0.805307886,0.736186533
4.602,-0.597904983,-0.801566985,0.745920172
4.603,-0.602929542,-0.79779444,0.75574548
4.604,-0.607930298,-0.793990399,0.765664545
4.605,-0.612907054,-0.790155012,0.775679511
4.606,-0.617859613,-0.786288432,0.785792577
4.607,-0.62278778,-0.782390811,0.796006001
4.608,-0.627691361,-0.778462302,0.806322105
4.609,-0.632570162,-0.77450306,0.81674327
4.61,-0.63742399,-0.770513243,0.827271946
4.611,-0.642252653,-0.766493007,0.83791065
4.612,-0.647055962,-0.762442511,0.848661968
4.613,-0.651833725,-0.758361915,0.85952856
4.614,-0.656585756,-0.754251381,0.870513164
4.615,-0.661311865,-0.75011107,0.881618592
4.616,-0.666011867,-0.745941145,0.892847742
4.617,-0.670685577,-0.741741773,0.904203594
4.618,-0.675332808,-0.737513117,0.915689216
4.619,-0.679953379,-0.733255346,0.927307768
4.62,-0.684547106,-0.728968627,0.939062506
4.621,-0.689113808,-0.72465313,0.950956782
4.622,-0.693653306,-0.720309025,0.962994051
4.623,-0.698165419,-0.715936483,0.975177876
4.624,-0.70264997,-0.711535677,0.98751193
4.625,-0.707106781,-0.707106781,1
4.626,-0.711535677,-0.70264997,1.012645994
4.627,-0.715936483,-0.698165419,1.025453945
4.628,-0.720309025,-0.693653306,1.038428014
4.629,-0.72465313,-0.689113808,1.0515725
4.63,-0.728968627,-0.684547106,1.06489184
4.631,-0.733255346,-0.679953379,1.078390621
4.632,-0.737513117,-0.675332808,1.09207358
4.633,-0.741741773,-0.670685577,1.105945615
4.634,-0.745941145,-0.666011867,1.120011792
4.635,-0.75011107,-0.661311865,1.134277349
4.636,-0.754251381,-0.656585756,1.148747706
4.637,-0.758361915,-0.651833725,1.163428472
4.638,-0.762442511,-0.647055962,1.178325456
4.639,-0.766493007,-0.642252653,1.193444672
4.64,-0.770513243,-0.63742399,1.20879235
4.641,-0.77450306,-0.632570162,1.22437495
4.642,-0.778462302,-0.627691361,1.240199164
4.643,-0.782390811,-0.62278778,1.256271936
4.644,-0.786288432,-0.617859613,1.272600467
4.645,-0.790155012,-0.612907054,1.289192232
4.646,-0.793990399,-0.607930298,1.30605499
4.647,-0.79779444,-0.602929542,1.323196799
4.648,-0.801566985,-0.597904983,1.340626032
4.649,-0.805307886,-0.59285682,1.35835139
4.65,-0.809016994,-0.587785252,1.37638192
4.651,-0.812694164,-0.58269048,1.394727034
4.652,-0.816339251,-0.577572703,1.413396523
4.653,-0.819952109,-0.572432126,1.432400581
4.654,-0.823532598,-0.567268949,1.451749825
4.655,-0.827080574,-0.562083378,1.471455316
4.656,-0.830595899,-0.556875616,1.491528583
4.657,-0.834078434,-0.551645871,1.51198165
4.658,-0.83752804,-0.546394347,1.53282706
4.659,-0.840944582,-0.541121252,1.554077906
4.66,-0.844327926,-0.535826795,1.57574786
4.661,-0.847677936,-0.530511184,1.597851207
4.662,-0.850994482,-0.52517463,1.620402878
4.663,-0.854277432,-0.519817343,1.643418489
4.664,-0.857526656,-0.514439534,1.666914379
4.665,-0.860742027,-0.509041416,1.690907656
4.666,-0.863923417,-0.503623202,1.715416237
4.667,-0.867070701,-0.498185105,1.740458901
4.668,-0.870183755,-0.492727342,1.766055344
4.669,-0.873262455,-0.487250126,1.792226228
4.67,-0.87630668,-0.481753674,1.818993247
4.671,-0.87931631,-0.476238204,1.846379193
4.672,-0.882291226,-0.470703932,1.874408022
4.673,-0.885231311,-0.465151078,1.903104933
4.674,-0.888136449,-0.459579861,1.932496449
4.675,-0.891006524,-0.4539905,1.962610506
4.676,-0.893841424,-0.448383216,1.993476544
4.677,-0.896641037,-0.442758231,2.025125619
4.678,-0.899405252,-0.437115767,2.057590506
4.679,-0.902133959,-0.431456046,2.090905826
4.68,-0.904827052,-0.425779292,2.125108173
4.681,-0.907484425,-0.420085728,2.160236264
4.682,-0.910105971,-0.414375581,2.196331088
4.683,-0.912691587,-0.408649075,2.23343608
4.684,-0.915241173,-0.402906436,2.271597303
4.685,-0.917754626,-0.397147891,2.310863654
4.686,-0.920231847,-0.391373667,2.351287083
4.687,-0.92267274,-0.385583992,2.392922835
4.688,-0.925077207,-0.379779096,2.435829717
4.689,-0.927445153,-0.373959206,2.48007039
4.69,-0.929776486,-0.368124553,2.525711689
4.691,-0.932071112,-0.362275367,2.572824978
4.692,-0.934328942,-0.356411879,2.621486539
4.693,-0.936549887,-0.35053432,2.671778005
4.694,-0.938733858,-0.344642923,2.723786837
4.695,-0.940880769,-0.33873792,2.777606854
4.696,-0.942990536,-0.332819545,2.833338821
4.697,-0.945063075,-0.32688803,2.891091106
4.698,-0.947098305,-0.32094361,2.950980409
4.699,-0.949096145,-0.31498652,3.013132581
4.7,-0.951056516,-0.309016994,3.077683537
4.701,-0.952979342,-0.30303527,3.144780285
4.702,-0.954864545,-0.297041582,3.214582079
4.703,-0.956712052,-0.291036167,3.287261724
4.704,-0.958521789,-0.285019262,3.36300705
4.705,-0.960293686,-0.278991106,3.442022577
4.706,-0.962027672,-0.272951936,3.524531415
4.707,-0.963723678,-0.266901989,3.610777427
4.708,-0.965381639,-0.260841506,3.701027695
4.709,-0.967001488,-0.254770726,3.795575356
4.71,-0.968583161,-0.248689887,3.894742855
4.711,-0.970126596,-0.242599231,3.998885707
4.712,-0.971631733,-0.236498997,4.108396844
4.713,-0.973098511,-0.230389427,4.223711674
4.714,-0.974526873,-0.224270761,4.34531398
4.715,-0.975916762,-0.218143241,4.473742829
4.716,-0.977268124,-0.21200711,4.609600706
4.717,-0.978580904,-0.205862609,4.753563118
4.718,-0.979855052,-0.199709981,4.906390005
4.719,-0.981090517,-0.193549468,5.068939364
4.72,-0.982287251,-0.187381315,5.242183581
4.721,-0.983445205,-0.181205764,5.427229164
4.722,-0.984564335,-0.175023059,5.625340685
4.723,-0.985644595,-0.168833445,5.837970059
4.724,-0.986685944,-0.162637165,6.066792563
4.725,-0.987688341,-0.156434465,6.313751515
4.726,-0.988651745,-0.150225589,6.581114113
4.727,-0.989576119,-0.144010783,6.871541846
4.728,-0.990461426,-0.137790291,7.188180102
4.729,-0.991307631,-0.131564359,7.534773383
4.73,-0.992114701,-0.125333234,7.915815088
4.731,-0.992882605,-0.11909716,8.336744586
4.732,-0.993611311,-0.112856385,8.804209985
4.733,-0.99430079,-0.106611154,9.326423648
4.734,-0.994951017,-0.100361715,9.913651022
4.735,-0.995561965,-0.094108313,10.57889499
4.736,-0.996133609,-0.087851197,11.33887355
4.737,-0.996665928,-0.081590612,12.21544868
4.738,-0.9971589,-0.075326806,13.23776965
4.739,-0.997612506,-0.069060026,14.4455855
4.74,-0.998026728,-0.06279052,15.89454484
4.741,-0.99840155,-0.056518534,17.66502899
4.742,-0.998736957,-0.050244318,19.8776099
4.743,-0.999032935,-0.043968118,22.72175778
4.744,-0.999289473,-0.037690183,26.51325629
4.745,-0.99950656,-0.031410759,31.82051595
4.746,-0.999684189,-0.025130095,39.78035784
4.747,-0.999822352,-0.01884844,53.04536436
4.748,-0.999921044,-0.01256604,79.57328271
4.749,-0.999980261,-0.006283144,159.1528487
4.75,-1,-2.94E-15,3.40E+14
4.751,-0.999980261,0.006283144,-159.1528487
4.752,-0.999921044,0.01256604,-79.57328271
4.753,-0.999822352,0.01884844,-53.04536436
4.754,-0.999684189,0.025130095,-39.78035784
4.755,-0.99950656,0.031410759,-31.82051595
4.756,-0.999289473,0.037690183,-26.51325629
4.757,-0.999032935,0.043968118,-22.72175778
4.758,-0.998736957,0.050244318,-19.8776099
4.759,-0.99840155,0.056518534,-17.66502899
4.76,-0.998026728,0.06279052,-15.89454484
4.761,-0.997612506,0.069060026,-14.4455855
4.762,-0.9971589,0.075326806,-13.23776965
4.763,-0.996665928,0.081590612,-12.21544868
4.764,-0.996133609,0.087851197,-11.33887355
4.765,-0.995561965,0.094108313,-10.57889499
4.766,-0.994951017,0.100361715,-9.913651022
4.767,-0.99430079,0.106611154,-9.326423648
4.768,-0.993611311,0.112856385,-8.804209985
4.769,-0.992882605,0.11909716,-8.336744586
4.77,-0.992114701,0.125333234,-7.915815088
4.771,-0.991307631,0.131564359,-7.534773383
4.772,-0.990461426,0.137790291,-7.188180102
4.773,-0.989576119,0.144010783,-6.871541846
4.774,-0.988651745,0.150225589,-6.581114113
4.775,-0.987688341,0.156434465,-6.313751515
4.776,-0.986685944,0.162637165,-6.066792563
4.777,-0.985644595,0.168833445,-5.837970059
4.778,-0.984564335,0.175023059,-5.625340685
4.779,-0.983445205,0.181205764,-5.427229164
4.78,-0.982287251,0.187381315,-5.242183581
4.781,-0.981090517,0.193549468,-5.068939364
4.782,-0.979855052,0.199709981,-4.906390005
4.783,-0.978580904,0.205862609,-4.753563118
4.784,-0.977268124,0.21200711,-4.609600706
4.785,-0.975916762,0.218143241,-4.473742829
4.786,-0.974526873,0.224270761,-4.34531398
4.787,-0.973098511,0.230389427,-4.223711674
4.788,-0.971631733,0.236498997,-4.108396844
4.789,-0.970126596,0.242599231,-3.998885707
4.79,-0.968583161,0.248689887,-3.894742855
4.791,-0.967001488,0.254770726,-3.795575356
4.792,-0.965381639,0.260841506,-3.701027695
4.793,-0.963723678,0.266901989,-3.610777427
4.794,-0.962027672,0.272951936,-3.524531415
4.795,-0.960293686,0.278991106,-3.442022577
4.796,-0.958521789,0.285019262,-3.36300705
4.797,-0.956712052,0.291036167,-3.287261724
4.798,-0.954864545,0.297041582,-3.214582079
4.799,-0.952979342,0.30303527,-3.144780285
4.8,-0.951056516,0.309016994,-3.077683537
4.801,-0.949096145,0.31498652,-3.013132581
4.802,-0.947098305,0.32094361,-2.950980409
4.803,-0.945063075,0.32688803,-2.891091106
4.804,-0.942990536,0.332819545,-2.833338821
4.805,-0.940880769,0.33873792,-2.777606854
4.806,-0.938733858,0.344642923,-2.723786837
4.807,-0.936549887,0.35053432,-2.671778005
4.808,-0.934328942,0.356411879,-2.621486539
4.809,-0.932071112,0.362275367,-2.572824978
4.81,-0.929776486,0.368124553,-2.525711689
4.811,-0.927445153,0.373959206,-2.48007039
4.812,-0.925077207,0.379779096,-2.435829717
4.813,-0.92267274,0.385583992,-2.392922835
4.814,-0.920231847,0.391373667,-2.351287083
4.815,-0.917754626,0.397147891,-2.310863654
4.816,-0.915241173,0.402906436,-2.271597303
4.817,-0.912691587,0.408649075,-2.23343608
4.818,-0.910105971,0.414375581,-2.196331088
4.819,-0.907484425,0.420085728,-2.160236264
4.82,-0.904827052,0.425779292,-2.125108173
4.821,-0.902133959,0.431456046,-2.090905826
4.822,-0.899405252,0.437115767,-2.057590506
4.823,-0.896641037,0.442758231,-2.025125619
4.824,-0.893841424,0.448383216,-1.993476544
4.825,-0.891006524,0.4539905,-1.962610506
4.826,-0.888136449,0.459579861,-1.932496449
4.827,-0.885231311,0.465151078,-1.903104933
4.828,-0.882291226,0.470703932,-1.874408022
4.829,-0.87931631,0.476238204,-1.846379193
4.83,-0.87630668,0.481753674,-1.818993247
4.831,-0.873262455,0.487250126,-1.792226228
4.832,-0.870183755,0.492727342,-1.766055344
4.833,-0.867070701,0.498185105,-1.740458901
4.834,-0.863923417,0.503623202,-1.715416237
4.835,-0.860742027,0.509041416,-1.690907656
4.836,-0.857526656,0.514439534,-1.666914379
4.837,-0.854277432,0.519817343,-1.643418489
4.838,-0.850994482,0.52517463,-1.620402878
4.839,-0.847677936,0.530511184,-1.597851207
4.84,-0.844327926,0.535826795,-1.57574786
4.841,-0.840944582,0.541121252,-1.554077906
4.842,-0.83752804,0.546394347,-1.53282706
4.843,-0.834078434,0.551645871,-1.51198165
4.844,-0.830595899,0.556875616,-1.491528583
4.845,-0.827080574,0.562083378,-1.471455316
4.846,-0.823532598,0.567268949,-1.451749825
4.847,-0.819952109,0.572432126,-1.432400581
4.848,-0.816339251,0.577572703,-1.413396523
4.849,-0.812694164,0.58269048,-1.394727034
4.85,-0.809016994,0.587785252,-1.37638192
4.851,-0.805307886,0.59285682,-1.35835139
4.852,-0.801566985,0.597904983,-1.340626032
4.853,-0.79779444,0.602929542,-1.323196799
4.854,-0.793990399,0.607930298,-1.30605499
4.855,-0.790155012,0.612907054,-1.289192232
4.856,-0.786288432,0.617859613,-1.272600467
4.857,-0.782390811,0.62278778,-1.256271936
4.858,-0.778462302,0.627691361,-1.240199164
4.859,-0.77450306,0.632570162,-1.22437495
4.86,-0.770513243,0.63742399,-1.20879235
4.861,-0.766493007,0.642252653,-1.193444672
4.862,-0.762442511,0.647055962,-1.178325456
4.863,-0.758361915,0.651833725,-1.163428472
4.864,-0.754251381,0.656585756,-1.148747706
4.865,-0.75011107,0.661311865,-1.134277349
4.866,-0.745941145,0.666011867,-1.120011792
4.867,-0.741741773,0.670685577,-1.105945615
4.868,-0.737513117,0.675332808,-1.09207358
4.869,-0.733255346,0.679953379,-1.078390621
4.87,-0.728968627,0.684547106,-1.06489184
4.871,-0.72465313,0.689113808,-1.0515725
4.872,-0.720309025,0.693653306,-1.038428014
4.873,-0.715936483,0.698165419,-1.025453945
4.874,-0.711535677,0.70264997,-1.012645994
4.875,-0.707106781,0.707106781,-1
4.876,-0.70264997,0.711535677,-0.98751193
4.877,-0.698165419,0.715936483,-0.975177876
4.878,-0.693653306,0.720309025,-0.962994051
